Filename,Storm,Storm_ID,Storm_Datetime,Storm_Epoch,Lat,Lon,Intensity_ms,MSLP_hPa,TC_Category,Observation_Variables,Observation_Groups,Group_Counts_JSON
HRDOBS_SAM18L.202109300000_AI_READY.hdf5,SAM,SAM18L,2021-09-30T00:00:00Z,1632960000, 10.30, -68.00,64.30549621582031,940.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa42, flight_level_hdobs_noaa42, flight_level_hdobs_usaf, sfmr_noaa42, tdr_noaa42, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 1516, ""flight_level_hdobs_noaa42"": 704, ""flight_level_hdobs_usaf"": 69, ""sfmr_noaa42"": 675, ""tdr_noaa42"": 78288, ""track_best_track"": 3, ""track_spline_track"": 363, ""track_vortex_message"": 4}"
HRDOBS_IDA09L.202108281200_AI_READY.hdf5,IDA,IDA09L,2021-08-28T12:00:00Z,1630152000, 14.40, -95.70,36.011077880859375,986.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa43, dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, tdr_noaa43, tdr_noaa49, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa43"": 2112, ""dropsonde_noaa49"": 2481, ""dropsonde_usaf"": 240, ""flight_level_hdobs_noaa43"": 736, ""flight_level_hdobs_noaa49"": 11, ""flight_level_hdobs_usaf"": 813, ""sfmr_noaa43"": 703, ""sfmr_usaf"": 498, ""tdr_noaa43"": 94138, ""tdr_noaa49"": 10066, ""track_best_track"": 3, ""track_spline_track"": 365, ""track_vortex_message"": 4}"
HRDOBS_IDA09L.202108291200_AI_READY.hdf5,IDA,IDA09L,2021-08-29T12:00:00Z,1630238400, 18.50, -99.60,66.87771606445312,929.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa43, dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, sfmr_usaf, tdr_noaa43, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa43"": 2342, ""dropsonde_usaf"": 314, ""flight_level_hdobs_noaa43"": 738, ""flight_level_hdobs_usaf"": 869, ""sfmr_noaa43"": 588, ""sfmr_usaf"": 515, ""tdr_noaa43"": 127730, ""track_best_track"": 4, ""track_spline_track"": 368, ""track_vortex_message"": 6}"
HRDOBS_IDA09L.202108290000_AI_READY.hdf5,IDA,IDA09L,2021-08-29T00:00:00Z,1630195200, 16.70, -97.50,46.29996109008789,967.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa42, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa42, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 1611, ""dropsonde_usaf"": 16, ""flight_level_hdobs_noaa42"": 552, ""flight_level_hdobs_usaf"": 307, ""sfmr_noaa42"": 397, ""sfmr_usaf"": 37, ""tdr_noaa42"": 64316, ""track_best_track"": 3, ""track_spline_track"": 364, ""track_vortex_message"": 3}"
HRDOBS_IDA09L.202108280000_AI_READY.hdf5,IDA,IDA09L,2021-08-28T00:00:00Z,1630108800, 12.50, -93.50,36.011077880859375,989.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa42, dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa42, tdr_noaa49, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 1935, ""dropsonde_noaa49"": 3435, ""dropsonde_usaf"": 124, ""flight_level_hdobs_noaa42"": 681, ""flight_level_hdobs_usaf"": 481, ""sfmr_noaa42"": 266, ""sfmr_usaf"": 382, ""tdr_noaa42"": 57769, ""tdr_noaa49"": 4756, ""track_best_track"": 4, ""track_spline_track"": 364, ""track_vortex_message"": 1}"
HRDOBS_EIGHT08L.202108161200_AI_READY.hdf5,EIGHT,EIGHT08L,2021-08-16T12:00:00Z,1629115200, 21.50, -72.70,15.433320045471191,1010.0,TD,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rvel, rvelerr, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, tdr_noaa42, track_best_track","{""flight_level_hdobs_usaf"": 20, ""tdr_noaa42"": 32643, ""track_best_track"": 3}"
HRDOBS_GRACE07L.202108191800_AI_READY.hdf5,GRACE,GRACE07L,2021-08-19T18:00:00Z,1629396000, 10.50, -99.50,23.149980545043945,998.0,TS,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rvel, rvelerr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_noaa42, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, tdr_noaa49, track_best_track, track_spline_track","{""dropsonde_noaa42"": 22, ""flight_level_hdobs_noaa49"": 60, ""flight_level_hdobs_usaf"": 120, ""tdr_noaa49"": 1575, ""track_best_track"": 3, ""track_spline_track"": 361}"
HRDOBS_GRACE07L.202108181800_AI_READY.hdf5,GRACE,GRACE07L,2021-08-18T18:00:00Z,1629309600,  9.60, -93.00,36.011077880859375,990.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa42, dropsonde_noaa43, dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_noaa43, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa49, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 61, ""dropsonde_noaa43"": 99, ""dropsonde_noaa49"": 3413, ""dropsonde_usaf"": 84, ""flight_level_hdobs_noaa42"": 140, ""flight_level_hdobs_noaa43"": 44, ""flight_level_hdobs_noaa49"": 520, ""flight_level_hdobs_usaf"": 418, ""sfmr_noaa42"": 1, ""sfmr_usaf"": 197, ""tdr_noaa49"": 7677, ""track_best_track"": 3, ""track_spline_track"": 366, ""track_vortex_message"": 2}"
HRDOBS_GRACE07L.202108190600_AI_READY.hdf5,GRACE,GRACE07L,2021-08-19T06:00:00Z,1629352800,  9.90, -96.40,36.011077880859375,985.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 100, ""flight_level_hdobs_usaf"": 391, ""sfmr_usaf"": 336, ""track_best_track"": 4, ""track_spline_track"": 363, ""track_vortex_message"": 2}"
HRDOBS_GRACE07L.202108180600_AI_READY.hdf5,GRACE,GRACE07L,2021-08-18T06:00:00Z,1629266400,  8.70, -90.10,28.29442024230957,998.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 69, ""flight_level_hdobs_noaa43"": 109, ""flight_level_hdobs_usaf"": 369, ""sfmr_usaf"": 258, ""track_best_track"": 3, ""track_spline_track"": 364, ""track_vortex_message"": 2}"
HRDOBS_SAM18L.202109291200_AI_READY.hdf5,SAM,SAM18L,2021-09-29T12:00:00Z,1632916800,  9.10, -66.60,59.16106033325195,952.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa42, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa42, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 2131, ""dropsonde_usaf"": 21, ""flight_level_hdobs_noaa42"": 739, ""flight_level_hdobs_usaf"": 217, ""sfmr_noaa42"": 417, ""sfmr_usaf"": 148, ""tdr_noaa42"": 79050, ""track_best_track"": 3, ""track_spline_track"": 363, ""track_vortex_message"": 3}"
HRDOBS_FRED06L.202108131200_AI_READY.hdf5,FRED,FRED06L,2021-08-13T12:00:00Z,1628856000, 12.20, -87.70,15.433320045471191,1010.0,TD,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_noaa42, flight_level_hdobs_noaa42, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa42, track_best_track, track_spline_track","{""dropsonde_noaa42"": 204, ""flight_level_hdobs_noaa42"": 458, ""flight_level_hdobs_usaf"": 749, ""sfmr_noaa42"": 110, ""sfmr_usaf"": 423, ""tdr_noaa42"": 8214, ""track_best_track"": 3, ""track_spline_track"": 361}"
HRDOBS_FRED06L.202108121200_AI_READY.hdf5,FRED,FRED06L,2021-08-12T12:00:00Z,1628769600, 10.80, -84.10,15.433320045471191,1010.0,TD,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa42, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa42, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 1242, ""dropsonde_usaf"": 71, ""flight_level_hdobs_noaa42"": 693, ""flight_level_hdobs_usaf"": 679, ""sfmr_noaa42"": 53, ""sfmr_usaf"": 461, ""tdr_noaa42"": 4157, ""track_best_track"": 3, ""track_spline_track"": 362, ""track_vortex_message"": 1}"
HRDOBS_ELEVEN11L.202108291200_AI_READY.hdf5,ELEVEN,ELEVEN11L,2021-08-29T12:00:00Z,1630238400, 24.50, -57.80,23.149980545043945,997.0,TS,"az, clat, clon, elev, ght, lat, lon, pmin, rmw, rvel, rvelerr, time, vmax","tdr_noaa43, track_best_track","{""tdr_noaa43"": 127730, ""track_best_track"": 3}"
HRDOBS_HENRI08L.202108211200_AI_READY.hdf5,HENRI,HENRI08L,2021-08-21T12:00:00Z,1629547200, 23.60, -82.70,33.43885803222656,991.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa42, dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa42, tdr_noaa49, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 320, ""dropsonde_noaa49"": 3690, ""dropsonde_usaf"": 108, ""flight_level_hdobs_noaa42"": 694, ""flight_level_hdobs_noaa49"": 48, ""flight_level_hdobs_usaf"": 860, ""sfmr_noaa42"": 481, ""sfmr_usaf"": 448, ""tdr_noaa42"": 48283, ""tdr_noaa49"": 5463, ""track_best_track"": 3, ""track_spline_track"": 364, ""track_vortex_message"": 4}"
HRDOBS_HENRI08L.202108201200_AI_READY.hdf5,HENRI,HENRI08L,2021-08-20T12:00:00Z,1629460800, 20.00, -83.60,28.29442024230957,995.0,TS,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_usaf, tdr_noaa49, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa49"": 2711, ""dropsonde_usaf"": 85, ""flight_level_hdobs_noaa49"": 47, ""flight_level_hdobs_usaf"": 659, ""sfmr_usaf"": 261, ""tdr_noaa49"": 5007, ""track_best_track"": 3, ""track_spline_track"": 362, ""track_vortex_message"": 4}"
HRDOBS_ELSA05L.202107030000_AI_READY.hdf5,ELSA,ELSA05L,2021-07-03T00:00:00Z,1625270400,  4.50, -75.10,36.011077880859375,995.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa49"": 2131, ""dropsonde_usaf"": 109, ""flight_level_hdobs_noaa49"": 348, ""flight_level_hdobs_usaf"": 704, ""sfmr_usaf"": 328, ""track_best_track"": 3, ""track_spline_track"": 361, ""track_vortex_message"": 2}"
HRDOBS_FRED06L.202108120000_AI_READY.hdf5,FRED,FRED06L,2021-08-12T00:00:00Z,1628726400,  9.20, -81.60,15.433320045471191,1009.0,TD,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rvel, rvelerr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa42, flight_level_hdobs_noaa42, tdr_noaa42, track_best_track, track_spline_track","{""dropsonde_noaa42"": 2313, ""flight_level_hdobs_noaa42"": 704, ""tdr_noaa42"": 13764, ""track_best_track"": 3, ""track_spline_track"": 361}"
HRDOBS_SAM18L.202109280000_AI_READY.hdf5,SAM,SAM18L,2021-09-28T00:00:00Z,1632787200,  6.50, -62.90,54.01662063598633,955.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa42, dropsonde_noaa49, flight_level_hdobs_noaa42, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_noaa42, tdr_noaa42, tdr_noaa49, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 2064, ""dropsonde_noaa49"": 3283, ""flight_level_hdobs_noaa42"": 702, ""flight_level_hdobs_noaa49"": 505, ""flight_level_hdobs_usaf"": 74, ""sfmr_noaa42"": 674, ""tdr_noaa42"": 65436, ""tdr_noaa49"": 11825, ""track_best_track"": 3, ""track_spline_track"": 365, ""track_vortex_message"": 3}"
HRDOBS_SAM18L.202109290000_AI_READY.hdf5,SAM,SAM18L,2021-09-29T00:00:00Z,1632873600,  8.10, -65.30,59.16106033325195,947.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, track_best_track, track_spline_track","{""flight_level_hdobs_usaf"": 48, ""track_best_track"": 3, ""track_spline_track"": 362}"
HRDOBS_HENRI08L.202108200000_AI_READY.hdf5,HENRI,HENRI08L,2021-08-20T00:00:00Z,1629417600, 19.70, -82.00,28.29442024230957,997.0,TS,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rvel, rvelerr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa49, flight_level_hdobs_noaa49, tdr_noaa42, tdr_noaa49, track_best_track, track_spline_track","{""dropsonde_noaa49"": 4492, ""flight_level_hdobs_noaa49"": 578, ""tdr_noaa42"": 25063, ""tdr_noaa49"": 5942, ""track_best_track"": 3, ""track_spline_track"": 361}"
HRDOBS_HENRI08L.202108210000_AI_READY.hdf5,HENRI,HENRI08L,2021-08-21T00:00:00Z,1629504000, 21.60, -83.70,30.866640090942383,993.0,TS,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa42, dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa42, tdr_noaa49, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 1329, ""dropsonde_noaa49"": 4130, ""dropsonde_usaf"": 113, ""flight_level_hdobs_noaa42"": 647, ""flight_level_hdobs_usaf"": 679, ""sfmr_noaa42"": 419, ""sfmr_usaf"": 327, ""tdr_noaa42"": 32268, ""tdr_noaa49"": 7003, ""track_best_track"": 3, ""track_spline_track"": 364, ""track_vortex_message"": 2}"
HRDOBS_ELSA05L.202107021200_AI_READY.hdf5,ELSA,ELSA05L,2021-07-02T12:00:00Z,1625227200,  3.00, -69.80,33.43885803222656,995.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_noaa42, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""flight_level_hdobs_noaa42"": 40, ""flight_level_hdobs_usaf"": 660, ""sfmr_noaa42"": 40, ""sfmr_usaf"": 199, ""track_best_track"": 3, ""track_spline_track"": 153, ""track_vortex_message"": 2}"
HRDOBS_ELSA05L.202107031200_AI_READY.hdf5,ELSA,ELSA05L,2021-07-03T12:00:00Z,1625313600,  6.60, -80.30,30.866640090942383,1000.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 171, ""flight_level_hdobs_usaf"": 733, ""sfmr_usaf"": 468, ""track_best_track"": 3, ""track_spline_track"": 364, ""track_vortex_message"": 3}"
HRDOBS_RICK17E.202110231800_AI_READY.hdf5,RICK,RICK17E,2021-10-23T18:00:00Z,1635012000,  4.90,-111.70,41.155517578125,979.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_vortex_message","{""dropsonde_usaf"": 115, ""flight_level_hdobs_usaf"": 731, ""sfmr_usaf"": 324, ""track_best_track"": 3, ""track_vortex_message"": 2}"
HRDOBS_IDA09L.202108300000_AI_READY.hdf5,IDA,IDA09L,2021-08-30T00:00:00Z,1630281600, 19.90,-100.60,54.01662063598633,944.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa42, flight_level_hdobs_noaa42, sfmr_noaa42, tdr_noaa42, track_best_track, track_spline_track","{""dropsonde_noaa42"": 120, ""flight_level_hdobs_noaa42"": 251, ""sfmr_noaa42"": 86, ""tdr_noaa42"": 21815, ""track_best_track"": 3, ""track_spline_track"": 69}"
HRDOBS_SAM18L.202110011200_AI_READY.hdf5,SAM,SAM18L,2021-10-01T12:00:00Z,1633089600, 17.60, -71.70,66.87771606445312,936.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, track_best_track, track_spline_track","{""dropsonde_usaf"": 18, ""flight_level_hdobs_usaf"": 255, ""track_best_track"": 3, ""track_spline_track"": 363}"
HRDOBS_SAM18L.202110010000_AI_READY.hdf5,SAM,SAM18L,2021-10-01T00:00:00Z,1633046400, 14.30, -71.00,64.30549621582031,938.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, track_best_track, track_spline_track","{""flight_level_hdobs_usaf"": 31, ""track_best_track"": 3, ""track_spline_track"": 362}"
HRDOBS_NICHOLAS14L.202109140000_AI_READY.hdf5,NICHOLAS,NICHOLAS14L,2021-09-14T00:00:00Z,1631577600, 18.10,-106.20,33.43885803222656,988.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 156, ""flight_level_hdobs_usaf"": 576, ""sfmr_usaf"": 376, ""track_best_track"": 4, ""track_spline_track"": 350, ""track_vortex_message"": 3}"
HRDOBS_SAM18L.202109251800_AI_READY.hdf5,SAM,SAM18L,2021-09-25T18:00:00Z,1632592800,  3.10, -58.10,59.16106033325195,950.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa42, dropsonde_noaa49, flight_level_hdobs_noaa42, flight_level_hdobs_noaa49, sfmr_noaa42, track_best_track, track_spline_track","{""dropsonde_noaa42"": 32, ""dropsonde_noaa49"": 1184, ""flight_level_hdobs_noaa42"": 120, ""flight_level_hdobs_noaa49"": 200, ""sfmr_noaa42"": 114, ""track_best_track"": 3, ""track_spline_track"": 56}"
HRDOBS_DANNY04L.202106290000_AI_READY.hdf5,DANNY,DANNY04L,2021-06-29T00:00:00Z,1624924800, 22.30, -90.70,15.433320045471191,1011.0,TD,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track","{""flight_level_hdobs_usaf"": 110, ""sfmr_usaf"": 30, ""track_best_track"": 3, ""track_spline_track"": 125}"
HRDOBS_NICHOLAS14L.202109131800_AI_READY.hdf5,NICHOLAS,NICHOLAS14L,2021-09-13T18:00:00Z,1631556000, 16.90,-106.50,28.29442024230957,998.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 60, ""flight_level_hdobs_usaf"": 285, ""sfmr_usaf"": 257, ""track_best_track"": 3, ""track_spline_track"": 362, ""track_vortex_message"": 2}"
HRDOBS_NICHOLAS14L.202109130600_AI_READY.hdf5,NICHOLAS,NICHOLAS14L,2021-09-13T06:00:00Z,1631512800, 15.10,-106.50,25.722200393676758,1001.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 86, ""flight_level_hdobs_usaf"": 381, ""sfmr_usaf"": 300, ""track_best_track"": 3, ""track_spline_track"": 273, ""track_vortex_message"": 2}"
HRDOBS_PETER16L.202109200600_AI_READY.hdf5,PETER,PETER16L,2021-09-20T06:00:00Z,1632117600,  8.90, -68.90,23.149980545043945,1005.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""flight_level_hdobs_usaf"": 267, ""sfmr_usaf"": 246, ""track_best_track"": 3, ""track_spline_track"": 363, ""track_vortex_message"": 2}"
HRDOBS_PETER16L.202109201800_AI_READY.hdf5,PETER,PETER16L,2021-09-20T18:00:00Z,1632160800,  9.80, -71.30,23.149980545043945,1007.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""flight_level_hdobs_usaf"": 260, ""sfmr_usaf"": 157, ""track_best_track"": 3, ""track_spline_track"": 362, ""track_vortex_message"": 2}"
HRDOBS_LARRY12L.202109071800_AI_READY.hdf5,LARRY,LARRY12L,2021-09-07T18:00:00Z,1631037600, 14.80, -65.80,48.8721809387207,965.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa43, dropsonde_noaa49, flight_level_hdobs_noaa43, flight_level_hdobs_usaf, sfmr_noaa43, tdr_noaa43, tdr_noaa49, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa43"": 84, ""dropsonde_noaa49"": 5562, ""flight_level_hdobs_noaa43"": 480, ""flight_level_hdobs_usaf"": 145, ""sfmr_noaa43"": 277, ""tdr_noaa43"": 36969, ""tdr_noaa49"": 25410, ""track_best_track"": 3, ""track_spline_track"": 364, ""track_vortex_message"": 1}"
HRDOBS_GRACE07L.202108150000_AI_READY.hdf5,GRACE,GRACE07L,2021-08-15T00:00:00Z,1628985600,  6.60, -71.50,15.433320045471191,1010.0,TD,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa49, flight_level_hdobs_noaa43, flight_level_hdobs_noaa49, track_best_track, track_spline_track","{""dropsonde_noaa49"": 2594, ""flight_level_hdobs_noaa43"": 26, ""flight_level_hdobs_noaa49"": 371, ""track_best_track"": 3, ""track_spline_track"": 362}"
HRDOBS_RICK17E.202110250000_AI_READY.hdf5,RICK,RICK17E,2021-10-25T00:00:00Z,1635120000,  6.50,-111.60,41.155517578125,979.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, track_best_track","{""flight_level_hdobs_usaf"": 54, ""track_best_track"": 3}"
HRDOBS_RICK17E.202110240000_AI_READY.hdf5,RICK,RICK17E,2021-10-24T00:00:00Z,1635033600,  5.10,-111.90,41.155517578125,978.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, track_best_track","{""flight_level_hdobs_usaf"": 166, ""track_best_track"": 3}"
